Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
chicken-boneless-breast-marinated-with-bbq,Chicken Boneless Breast (Marinated) with BBQ,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">C</span><span data-mce-fragment=""1"">hicken are certified halal.</span></p>
<p> <meta charset=""utf-8""><span data-mce-fragment=""1"">- Est Weight around 1 KG -</span></p>
<p><span data-mce-fragment=""1""><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Chicken,"Boneless Breast, Malaysia, Marinated",true,Title,Default Title,,,,,'2019031,1000.0,shopify,20,deny,manual,37.40,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenbreastMarinatedwithBBQ.jpg?v=1632982902,1,Chicken Boneless Breast (Marinated) with BBQ Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-boneless-breast-marinated-with-bbq,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenbreastMarinatedwithBBQC_27fdbb3c-f558-4d27-b1f8-5231368985d1.jpg?v=1632982902,2,Chicken Boneless Breast (Marinated) with BBQ Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-boneless-breast-marinated-with-bbq,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenbreastMarinatedwithBBQF.jpg?v=1632982902,3,Chicken Boneless Breast (Marinated) with BBQ Top View,,,,,,,,,,,,,,,,,,,,,
chicken-boneless-breast-marinated-with-cherokee,Chicken Boneless Breast (Marinated) with Cherokee,"<p><meta charset=""utf-8""><span>C</span><span>hicken are certified halal.</span></p>
<p><span><meta charset=""utf-8"">- Est Weight around 1 KG -</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Chicken,"Boneless Breast, Malaysia, Marinated",true,Title,Default Title,,,,,'2019018,1000.0,shopify,20,deny,manual,37.40,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/breastchickcherokee.png?v=1635229064,1,,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-boneless-breast-marinated-with-cherokee,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenBonelessBreastMarinatedwithCherokee.jpg?v=1635229064,2,Chicken Boneless Breast (Marinated) with Cherokee Pack,,,,,,,,,,,,,,,,,,,,,
chicken-boneless-breast-marinated-with-cherokee,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenBonelessBreastMarinatedwithCherokeeC.jpg?v=1635229064,3,Chicken Boneless Breast (Marinated) with Cherokee Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-boneless-breast-marinated-with-cherokee,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/ChickenBonelessBreastMarinatedwithCherokeeF.jpg?v=1635229064,4,Chicken Boneless Breast (Marinated) with Cherokee Top View,,,,,,,,,,,,,,,,,,,,,
chicken-boneless-breast-marinated-with-cajun,Chicken Boneless Breast (Marinated) with Cajun,"<p>Chicken are certified halal.</p>
<p><meta charset=""utf-8""><span>- Est Weight around 1 KG -</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Chicken,"Boneless Breast, Malaysia, Marinated",true,Title,Default Title,,,,,'2019020,1000.0,shopify,20,deny,manual,37.40,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/CajunChickenBonelessBreastMarinated.jpg?v=1632982910,1,Chicken Boneless Breast (Marinated) with Cajun Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-boneless-breast-marinated-with-cajun,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/CajunChickenBonelessBreastMarinatedC_f4c0a1f9-70d1-4b59-8d49-b02c68688adf.jpg?v=1632982910,2,Chicken Boneless Breast (Marinated) with Cajun Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-boneless-breast-marinated-with-cajun,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/CajunChickenBonelessBreastMarinatedF_2290d949-de5b-489c-824c-f9a5ffd66ef9.jpg?v=1632982910,3,Chicken Boneless Breast (Marinated) with Cajun Top View,,,,,,,,,,,,,,,,,,,,,
chicken-boneless-breast-marinated-with-honey-mustard,Chicken Boneless Breast (Marinated) with Honey Mustard,"<p><meta charset=""utf-8""><span>C</span><span>hicken are certified halal.</span></p>
<p><span><meta charset=""utf-8"">- Est Weight around 1 KG -</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Chicken,"Boneless Breast, Malaysia, Marinated",true,Title,Default Title,,,,,'2019021,1000.0,shopify,20,deny,manual,37.40,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/breastchickhoney.png?v=1635229130,1,,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-boneless-breast-marinated-with-honey-mustard,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/HoneyMustardMarinatedChickenBreast.jpg?v=1635229130,2,Honey Mustard Chicken Breast Marinated Pack,,,,,,,,,,,,,,,,,,,,,
chicken-boneless-breast-marinated-with-honey-mustard,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/HoneyMustardMarinatedChickenBreastC_7c30d8e9-1c5e-444a-b895-4c3e4886b18b.jpg?v=1635229130,3,Honey Mustard Chicken Breast Marinated Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-boneless-breast-marinated-with-honey-mustard,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/HoneyMustardMarinatedChickenBreastF.jpg?v=1635229130,4,Honey Mustard Chicken Breast Marinated Top View,,,,,,,,,,,,,,,,,,,,,
chicken-drumstick-marinated-with-cherokee,Chicken Drumstick (Marinated) with Cherokee,"<p><meta charset=""utf-8""><span>C</span><span>hicken are certified halal.</span></p>
<p><span><meta charset=""utf-8"">- Est Weight around 1 KG -</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Chicken,"Drumstick, Malaysia, Marinated",true,Title,Default Title,,,,,'2019024,1000.0,shopify,20,deny,manual,34.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/CherokeeChickenDrumstick_30378abd-e150-490d-add6-4b8640beed23.jpg?v=1632985673,1,Cherokee Chicken Drumstick Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-drumstick-marinated-with-cherokee,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/CherokeeChickenDrumstickC.jpg?v=1632985673,2,Chicken Drumstick (Marinated) with Cherokee Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-drumstick-marinated-with-cherokee,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/CherokeeChickenDrumstickF.jpg?v=1632985673,3,Chicken Drumstick (Marinated) with Cherokee Top View,,,,,,,,,,,,,,,,,,,,,
new-zealand-lamb-shoulder-marinated-with-rosemary,Australia Lamb Shoulder (Marinated) with Rosemary,"<p>100% Grass-fed New Zealand lamb meat cuts.</p>
<p><meta charset=""utf-8""><span>-Est weight 700g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Lamb,"Marinated, New Zealand, Shoulder",true,Title,Default Title,,,,,'2019009,700.0,shopify,20,deny,manual,46.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/LambShoulderWithRosemary_387623b1-9550-4c9d-b28d-7fdac5eff851.jpg?v=1632982168,1,New Zealand Lamb Shoulder (Marinated) with Rosemary Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,active
new-zealand-lamb-shoulder-marinated-with-rosemary,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZLambShoulderRosemaryC_25a4b2a5-194f-44eb-bdb3-cfd360f47bab.jpg?v=1632982168,2,New Zealand Lamb Shoulder (Marinated) with Rosemary Close-Up View,,,,,,,,,,,,,,,,,,,,,
new-zealand-lamb-shoulder-marinated-with-rosemary,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/NZLambShoulderRosemaryF_e6a05907-76d7-4a51-aebb-631b126cfa5d.jpg?v=1632982168,3,New Zealand Lamb Shoulder (Marinated) with Rosemary Top View,,,,,,,,,,,,,,,,,,,,,
new-zealand-lamb-shoulder-marinated-with-black-pepper-garlic,Australia Lamb Shoulder (Marinated) with Black Pepper Garlic,"<p>100% Grass-fed New Zealand lamb meat cuts.</p>
<p><meta charset=""utf-8""><span>-Est weight 700g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Taylor Preston,,Lamb,"Marinated, New Zealand, Shoulder",true,Title,Default Title,,,,,'2019008,700.0,shopify,20,deny,manual,46.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/BlackPepperLambShoulderMarinated_bb8580cd-7b14-4949-a25c-cd8095e21b2c.jpg?v=1632981961,1,New Zealand Lamb Shoulder (Marinated) with Black Pepper Garlic Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,active
new-zealand-lamb-shoulder-marinated-with-black-pepper-garlic,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/BlackPepperLambShoulderMarinatedC_b3ee0adc-f8f1-432d-91bc-d8ce2591456b.jpg?v=1632981961,2,New Zealand Lamb Shoulder (Marinated) with Black Pepper Garlic Close-Up View,,,,,,,,,,,,,,,,,,,,,
new-zealand-lamb-shoulder-marinated-with-black-pepper-garlic,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/BlackPepperLambShoulderMarinatedF.jpg?v=1632981961,3,New Zealand Lamb Shoulder (Marinated) with Black Pepper Garlic Top View,,,,,,,,,,,,,,,,,,,,,
chicken-wing-marinated-with-bbq,Chicken Wing (Marinated) with BBQ,"<p><meta charset=""utf-8""><span>C</span><span>hicken are certified halal.</span></p>
<p><span><meta charset=""utf-8"">- Est Weight around 1 KG -</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Chicken,"Malaysia, Marinated, Wing",true,Title,Default Title,,,,,'2019025,1000.0,shopify,20,deny,manual,34.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/BBQChickenWingMarinated.jpg?v=1632985726,1,Chicken Wing (Marinated) with BBQ,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-wing-marinated-with-bbq,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/BBQChickenWingC.jpg?v=1632985726,2,Chicken Wing (Marinated) with BBQ Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-wing-marinated-with-bbq,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/BBQChickenWingF.jpg?v=1632985726,3,Chicken Wing (Marinated) with BBQ Top View,,,,,,,,,,,,,,,,,,,,,
chicken-wing-marinated-with-cherokee,Chicken Wing (Marinated) with Cherokee,"<p><meta charset=""utf-8""><span>C</span><span>hicken are certified halal.</span></p>
<p><span><meta charset=""utf-8"">- Est Weight around 1 KG -</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Chicken,"Malaysia, Marinated, Wing",true,Title,Default Title,,,,,'2019023,1000.0,shopify,20,deny,manual,34.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/wingscherokee.jpg?v=1635229931,1,,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-wing-marinated-with-cherokee,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/CherokeeChickenWing.jpg?v=1635229931,2,Cherokee Chicken Wing Pack,,,,,,,,,,,,,,,,,,,,,
chicken-wing-marinated-with-cherokee,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/CherokeeChickenWingC.jpg?v=1635229931,3,Cherokee Chicken Wing Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-wing-marinated-with-cherokee,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/CherokeeChickenWingF.jpg?v=1635229931,4,Cherokee Chicken Wing Top Up View,,,,,,,,,,,,,,,,,,,,,
chicken-wing-marinated-with-cajun,Chicken Wing (Marinated) with Cajun,"<p><meta charset=""utf-8""><span>C</span><span>hicken are certified halal.</span></p>
<p><span><meta charset=""utf-8"">- Est Weight around 1 KG -</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Chicken,"Malaysia, Marinated, Wing",true,Title,Default Title,,,,,'2019014,1000.0,shopify,20,deny,manual,34.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/CajunChickenWing.jpg?v=1632985732,1,Chicken Wing (Marinated) with Cajun Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-wing-marinated-with-cajun,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/CajunChickenWingC_39be0546-e755-4b76-a0f3-7753f91fa5c9.jpg?v=1632985732,2,Chicken Wing (Marinated) with Cajun Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-wing-marinated-with-cajun,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/CajunChickenWingF_ad0d86ef-528b-4d33-a796-3ea4c9b5ae3a.jpg?v=1632985732,3,Chicken Wing (Marinated) with Cajun Top View,,,,,,,,,,,,,,,,,,,,,
chicken-wing-marinated-with-honey-mustard,Chicken Wing (Marinated) with Honey Mustard,"<p><meta charset=""utf-8""><span>C</span><span>hicken are certified halal.</span></p>
<p><span><meta charset=""utf-8"">- Est Weight around 1 KG -</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Chicken,"Malaysia, Marinated, Wing",true,Title,Default Title,,,,,'2019012,1000.0,shopify,20,deny,manual,34.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/wingshoney.png?v=1635229999,1,,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-wing-marinated-with-honey-mustard,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/HoneyMustardChickenWing.jpg?v=1635229999,2,Chicken Wing (Marinated) with Honey Mustard Pack,,,,,,,,,,,,,,,,,,,,,
chicken-wing-marinated-with-honey-mustard,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/HoneyMustardChickenWingC_2334b3ba-6b10-43df-b991-73f8ca98c27f.jpg?v=1635229999,3,Chicken Wing (Marinated) with Honey Mustard Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-wing-marinated-with-honey-mustard,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/HoneyMustardChickenWingF.jpg?v=1635229999,4,Chicken Wing (Marinated) with Honey Mustard Top View,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-prime-steer-striploin-marinated-with-honey-mustard,Australia Angus Beef Striploin (Marinated) with Lemon Pepper,"<p>100% Grass-fed New Zealand beef meat cuts.</p>
<p><meta charset=""utf-8""><span>-Est weight 500g-</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Beef,"Marinated, New Zealand, Striploin",true,Title,Default Title,,,,,'2019003,500.0,shopify,20,deny,manual,95.00,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/PRBeefStriploinLemonPepperMix_5137c53e-cc92-4d49-9dd8-d4b79741dba7.jpg?v=1632974112,1,,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,active
new-zealand-beef-prime-steer-striploin-marinated-with-honey-mustard,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/PRBeefStriploinLemonPepperMixC.jpg?v=1632974112,2,,,,,,,,,,,,,,,,,,,,,,
new-zealand-beef-prime-steer-striploin-marinated-with-honey-mustard,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/PRBeefStriploinLemonPepperMixF.jpg?v=1632974112,3,,,,,,,,,,,,,,,,,,,,,,
chicken-drumstick-marinated-with-bbq,(BBQ) Chicken Drumstick,"<meta charset=""utf-8"">
<p><span>C</span><span>hicken are certified halal.</span></p>
<meta charset=""utf-8"">
<p><span>- Est Weight around 500g -</span></p>
<meta charset=""utf-8"">
<p><span><em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Chicken,"Drumstick, Malaysia, Marinated",false,Title,Default Title,,,,,'2019026,500.0,shopify,20,deny,manual,17.45,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/1627686007489.png?v=1634343556,1,,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,g,,,draft
chicken-drumstick-marinated-with-cajun,Chicken Drumstick (Marinated) with Cajun,"<p><meta charset=""utf-8""><span>C</span><span>hicken are certified halal.</span></p>
<p><span><meta charset=""utf-8"">- Est Weight around 1 KG -</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Chicken,"Drumstick, Malaysia, Marinated",true,Title,Default Title,,,,,'2019015,1000.0,shopify,20,deny,manual,34.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/CajunChickenDrumstick.jpg?v=1632985667,1,Chicken Drumstick (Marinated) with Cajun Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-drumstick-marinated-with-cajun,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/CajunChickenDrumstickC_6983ba6d-2d3d-4613-a1c6-773dc9eced14.jpg?v=1632985667,2,Chicken Drumstick (Marinated) with Cajun Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-drumstick-marinated-with-cajun,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/CajunChickenDrumstickF.jpg?v=1632985667,3,Chicken Drumstick (Marinated) with Cajun Top View,,,,,,,,,,,,,,,,,,,,,
chicken-drumstick-marinated-with-honey-mustard,Chicken Drumstick (Marinated) with Honey Mustard,"<p><meta charset=""utf-8""><span>C</span><span>hicken are certified halal.</span></p>
<p><span><meta charset=""utf-8"">- Est Weight around 1 KG -</span></p>
<p><span><meta charset=""utf-8""> <em>-ALL PICTURES SHOWN ARE FOR ILLUSTRATION PURPOSE ONLY.ACTUAL PRODUCT MAY VARY DUE TO PRODUCT ENHANCEMENT.-</em></span></p>",Tong Hing Sabah,,Chicken,"Drumstick, Malaysia, Marinated",true,Title,Default Title,,,,,'2019013,1000.0,shopify,20,deny,manual,34.90,,true,true,"",https://cdn.shopify.com/s/files/1/0521/9952/2463/products/HoneyMustardChickenDrumstick.jpg?v=1632985688,1,Chicken Drumstick (Marinated) with Honey Mustard Pack,false,,,"Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats",Unisex,Adult,,,,,,,,,,,,kg,,,active
chicken-drumstick-marinated-with-honey-mustard,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/HoneyMustardChickenDrumstickC_dbd792e7-5f44-4e4e-ad27-8a43de683d6b.jpg?v=1632985688,2,Chicken Drumstick (Marinated) with Honey Mustard Close-Up View,,,,,,,,,,,,,,,,,,,,,
chicken-drumstick-marinated-with-honey-mustard,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0521/9952/2463/products/HoneyMustardChickenDrumstickF.jpg?v=1632985688,3,Chicken Drumstick (Marinated) with Honey Mustard Top View,,,,,,,,,,,,,,,,,,,,,
